,budget,company,country,director,gross,name,rating,released,runtime,score,star,votes,writer,release,movieId,title,title_lower,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,Western,profit,profit_margin
179,14000000.0,Paramount Pictures,USA,Adrian Lyne,156645693.0,Fatal Attraction,R,1987-09-18,119,6.9,Michael Douglas,60383,James Dearden,1987,3101,Fatal Attraction,fatal attraction,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,142645693.0,0.9106263330202127
180,30000000.0,Eon Productions,UK,John Glen,51185897.0,The Living Daylights,PG,1987-07-31,130,6.7,Timothy Dalton,74272,Richard Maibaum,1987,4005,"Living Daylights, The","living daylights, the",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21185897.0,0.4139010595047304
181,15000000.0,Twentieth Century Fox Film Corporation,USA,Oliver Stone,43848100.0,Wall Street,R,1987-12-11,126,7.4,Charlie Sheen,126195,Stanley Weiser,1987,4007,Wall Street,wall street,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28848100.0,0.6579099208403557
182,35000000.0,Amblin Entertainment,USA,Steven Spielberg,22238696.0,Empire of the Sun,PG,1987-12-25,153,7.8,Christian Bale,96566,Tom Stoppard,1987,4103,Empire of the Sun,empire of the sun,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-12761304.0,-0.5738332859084904
184,22000000.0,Warner Bros.,USA,George Miller,63766510.0,The Witches of Eastwick,R,1987-06-12,118,6.5,Jack Nicholson,51642,John Updike,1987,7046,"Witches of Eastwick, The","witches of eastwick, the",0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,41766510.0,0.6549913112698186
186,4500000.0,New Line Cinema,USA,Chuck Russell,44793222.0,A Nightmare on Elm Street 3: Dream Warriors,R,1987-02-27,96,6.6,Heather Langenkamp,55414,Wes Craven,1987,1970,"Nightmare on Elm Street 3: Dream Warriors, A","nightmare on elm street 3: dream warriors, a",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,40293222.0,0.8995383721224608
189,23000000.0,Universal Pictures,USA,Joseph Sargent,20763013.0,Jaws: The Revenge,PG-13,1987-07-17,89,2.9,Lorraine Gary,33419,Peter Benchley,1987,4124,Jaws: The Revenge,jaws: the revenge,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-2236987.0,-0.10773903575555244
190,25000000.0,Cannon Group,USA,Menahem Golan,16057580.0,Over the Top,PG,1987-02-13,93,5.7,Sylvester Stallone,40916,Gary Conway,1987,7016,Over the Top,over the top,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-8942420.0,-0.5568971165019885
191,6000000.0,Circle Films,USA,Joel Coen,22847564.0,Raising Arizona,PG-13,1987-04-17,94,7.4,Nicolas Cage,107669,Ethan Coen,1987,1394,Raising Arizona,raising arizona,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16847564.0,0.7373899466919099
192,17000000.0,Carolco International N.V.,UK,Alan Parker,17185632.0,Angel Heart,R,1987-03-06,113,7.3,Mickey Rourke,67453,William Hjortsberg,1987,3706,Angel Heart,angel heart,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,185632.0,0.010801581227853593
194,6000000.0,Gladden Entertainment,USA,Michael Gottlieb,42721196.0,Mannequin,PG,1987-02-13,90,5.8,Andrew McCarthy,24626,Edward Rugoff,1987,4132,Mannequin,mannequin,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,36721196.0,0.8595544937459147
196,27000000.0,Warner Bros.,USA,Joe Dante,25893810.0,Innerspace,PG,1987-07-01,120,6.8,Dennis Quaid,45172,Chip Proser,1987,4121,Innerspace,innerspace,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1106190.0,-0.042720248584507264
197,15000000.0,Metro-Goldwyn-Mayer (MGM),USA,Norman Jewison,80640528.0,Moonstruck,PG,1988-01-15,102,7.1,Cher,38600,John Patrick Shanley,1987,3072,Moonstruck,moonstruck,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,65640528.0,0.8139893131652114
198,28000000.0,Paramount Pictures,USA,Tony Scott,153665000.0,Beverly Hills Cop II,R,1987-05-20,100,6.5,Eddie Murphy,90969,Danilo Bach,1987,4084,Beverly Hills Cop II,beverly hills cop ii,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,125665000.0,0.817785442358377
200,23000000.0,Recorded Picture Company (RPC),UK,Bernardo Bertolucci,43984230.0,The Last Emperor,PG-13,1988-04-15,163,7.8,John Lone,76408,Mark Peploe,1987,1960,"Last Emperor, The","last emperor, the",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20984230.0,0.47708530989402337
201,2600000.0,Merchant Ivory Productions,UK,James Ivory,3130592.0,Maurice,R,1987-09-18,140,7.7,James Wilby,11837,E.M. Forster,1987,3094,Maurice,maurice,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,530592.0,0.16948615469534198
202,3000000.0,Alive Films,USA,John Carpenter,14182492.0,Prince of Darkness,R,1987-10-23,102,6.7,Donald Pleasence,28064,John Carpenter,1987,26603,Prince of Darkness,prince of darkness,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,11182492.0,0.7884715887729744
203,6500000.0,Columbia Pictures Corporation,USA,Luis Valdez,54215416.0,La Bamba,PG-13,1987-07-24,108,6.8,Lou Diamond Phillips,22839,Luis Valdez,1987,3478,"Bamba, La","bamba, la",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47715416.0,0.8801079014131331
204,5000000.0,F/M,USA,Kathryn Bigelow,3369307.0,Near Dark,R,1988,94,7.0,Adrian Pasdar,27485,Kathryn Bigelow,1987,3727,Near Dark,near dark,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1630693.0,-0.4839846888395744
206,15000000.0,Orion Pictures,USA,Roger Donaldson,35509515.0,No Way Out,R,1987-08-14,114,7.1,Kevin Costner,28684,Kenneth Fearing,1987,3505,No Way Out,no way out,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,20509515.0,0.5775780097249991
211,20000000.0,Amercent Films,USA,James L. Brooks,51249404.0,Broadcast News,R,1987-12-25,133,7.2,William Hurt,22802,James L. Brooks,1987,2243,Broadcast News,broadcast news,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,31249404.0,0.6097515592571574
212,17000000.0,Cannon Films,UK,Sidney J. Furie,15681020.0,Superman IV: The Quest for Peace,PG,1987-07-24,90,3.6,Christopher Reeve,35866,Joe Shuster,1987,2643,Superman IV: The Quest for Peace,superman iv: the quest for peace,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1318980.0,-0.08411315080269013
213,3500000.0,Laurel Entertainment Inc.,USA,Michael Gornick,14000000.0,Creepshow 2,R,1987-05-01,92,6.0,George Kennedy,17500,Stephen King,1987,3017,Creepshow 2,creepshow 2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10500000.0,0.75
214,3000000.0,Atlantic Entertainment Group,USA,Christopher Leitch,7888703.0,Teen Wolf Too,PG,1987-11-20,95,3.2,Jason Bateman,8905,Jeph Loeb,1987,51520,Teen Wolf Too,teen wolf too,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4888703.0,0.6197093489259261
215,12000000.0,Columbia Pictures Industries,USA,Fred Schepisi,40050884.0,Roxanne,PG,1987-06-19,107,6.6,Steve Martin,34794,Edmond Rostand,1987,8623,Roxanne,roxanne,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,28050884.0,0.7003811451452607
216,20000000.0,Applied Action,USA,Tom Mankiewicz,57387516.0,Dragnet,PG-13,1987-06-26,106,5.9,Dan Aykroyd,27387,Dan Aykroyd,1987,7102,Dragnet,dragnet,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,37387516.0,0.651492146828589
217,18000000.0,TriStar Pictures,USA,Blake Edwards,39321715.0,Blind Date,PG-13,1987-03-27,95,5.9,Kim Basinger,17903,Dale Launer,1987,3394,Blind Date,blind date,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21321715.0,0.5422376668972856
220,1000000.0,Atlantic Entertainment Group,USA,Rod Amateau,1576615.0,The Garbage Pail Kids Movie,PG,1987-08-22,100,2.7,Anthony Newley,6348,Linda Palmer,1987,2449,"Garbage Pail Kids Movie, The","garbage pail kids movie, the",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,576615.0,0.36572974378653
221,14000000.0,Orion Pictures,USA,Danny DeVito,57915972.0,Throw Momma from the Train,PG-13,1987-12-11,88,6.2,Danny DeVito,28550,Stu Silver,1987,4333,Throw Momma from the Train,throw momma from the train,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,43915972.0,0.7582704819319962
225,3000000.0,Golan-Globus Productions,USA,Barbet Schroeder,3221568.0,Barfly,R,1987-10-16,100,7.3,Mickey Rourke,15647,Charles Bukowski,1987,4082,Barfly,barfly,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,221568.0,0.06877644674891233
226,6000000.0,Universal Pictures,USA,Phil Joanou,3685862.0,Three O'Clock High,PG-13,1987-10-09,97,7.2,Casey Siemaszko,8970,Richard Christian Matheson,1987,6816,Three O'Clock High,three o'clock high,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2314138.0,-0.6278417368854287
228,15000000.0,Amercent Films,USA,James Toback,13290368.0,The Pick-up Artist,PG-13,1987-09-18,81,5.2,Molly Ringwald,5348,James Toback,1987,7198,The Pick-up Artist,the pick-up artist,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,-1709632.0,-0.12863691960975046
229,16000000.0,Orion Pictures,USA,Woody Allen,14792779.0,Radio Days,PG,1987-01-30,88,7.6,Mia Farrow,26467,Woody Allen,1987,2750,Radio Days,radio days,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1207221.0,-0.08160880386301993
231,3000000.0,Emshell Producers,USA,John R. Cherry III,23509382.0,Ernest Goes to Camp,PG,1987-05-22,92,5.5,Jim Varney,9526,John R. Cherry III,1987,4104,Ernest Goes to Camp,ernest goes to camp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20509382.0,0.8723913712406391
233,17000000.0,Columbia Pictures Corporation,USA,Ridley Scott,10278549.0,Someone to Watch Over Me,R,1987-10-09,106,6.1,Tom Berenger,7854,Howard Franklin,1987,2956,Someone to Watch Over Me,someone to watch over me,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-6721451.0,-0.6539299467269164
234,29000000.0,Universal Pictures,UK,Richard Attenborough,5899797.0,Cry Freedom,PG,1987-11-06,157,7.5,Denzel Washington,10692,John Briley,1987,4095,Cry Freedom,cry freedom,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-23100203.0,-3.9154233611766642
235,6000000.0,Fourth Protocol,UK,John Mackenzie,12423831.0,The Fourth Protocol,R,1987-08-28,119,6.5,Michael Caine,7532,George Axelrod,1987,4110,"Fourth Protocol, The","fourth protocol, the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6423831.0,0.5170571782568517
236,27000000.0,Home Box Office (HBO),USA,Hector Babenco,7393346.0,Ironweed,R,1988-02-12,143,6.8,Jack Nicholson,6874,William Kennedy,1987,4122,Ironweed,ironweed,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-19606654.0,-2.6519324268064826
242,5000000.0,Cannon Group,USA,J. Lee Thompson,6880310.0,Death Wish 4: The Crackdown,R,1987-11-06,99,5.3,Charles Bronson,6770,Brian Garfield,1987,3433,Death Wish 4: The Crackdown,death wish 4: the crackdown,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1880310.0,0.27328855821903375
243,18000000.0,Amercent Films,USA,Jonathan Kaplan,18532286.0,Project X,PG,1987-04-17,108,6.1,Matthew Broderick,8879,Lawrence Lasker,1987,7019,Project X,project x,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,532286.0,0.028722090733976368
246,4000000.0,Cannon Films,USA,Ruggero Deodato,800000.0,The Barbarians,R,1987-03-20,87,4.9,David Paul,2538,Alberto Piferi,1987,170265,The Barbarians,the barbarians,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3200000.0,-4.0
247,55000000.0,Columbia Pictures Corporation,USA,Elaine May,14375181.0,Ishtar,PG-13,1987-05-15,107,4.2,Warren Beatty,9094,Elaine May,1987,4123,Ishtar,ishtar,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-40624819.0,-2.826038781702992
248,100000.0,Conquering Unicorn,USA,Robert Townsend,5228617.0,Hollywood Shuffle,R,1987-03-20,78,7.0,Robert Townsend,3009,Robert Townsend,1987,4116,Hollywood Shuffle,hollywood shuffle,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5128617.0,0.980874483634965
256,22000000.0,Carolco Entertainment,USA,Walter Hill,11307844.0,Extreme Prejudice,R,1987-04-24,96,6.6,Nick Nolte,4924,John Milius,1987,4106,Extreme Prejudice,extreme prejudice,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-10692156.0,-0.9455521317768445
257,350000.0,Cannon Group,USA,Sam Firstenberg,4000000.0,American Ninja 2: The Confrontation,R,1987-05-01,90,4.8,Michael Dudikoff,6565,Gary Conway,1987,4566,American Ninja 2: The Confrontation,american ninja 2: the confrontation,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3650000.0,0.9125
258,4000000.0,Cinecom Entertainment Group,USA,John Sayles,1680358.0,Matewan,PG-13,1988-06-30,135,7.9,Chris Cooper,6198,John Sayles,1987,3090,Matewan,matewan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2319642.0,-1.3804451194328828
259,24000000.0,Columbia Pictures,USA,Paul Weiland,4916871.0,Leonard Part 6,PG,1987-12-18,85,2.2,Bill Cosby,7387,Jonathan Reynolds,1987,4125,Leonard Part 6,leonard part 6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-19083129.0,-3.881153074790858
260,5000000.0,Golan-Globus Productions,USA,Jerry Schatzberg,1119112.0,Street Smart,R,1987-03-20,97,6.4,Christopher Reeve,2096,David Freeman,1987,26608,Street Smart,street smart,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-3880888.0,-3.4678280636790597
262,9000000.0,Gladden Entertainment,USA,Michael Cimino,5406879.0,The Sicilian,R,1987-10-23,115,5.3,Christopher Lambert,3889,Mario Puzo,1987,4955,"Sicilian, The","sicilian, the",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-3593121.0,-0.6645462197323077
270,7000000.0,De Laurentiis Entertainment Group (DEG),USA,Bob Giraldi,7019441.0,Hiding Out,PG-13,1987-11-06,98,6.4,Jon Cryer,2584,Joe Menosky,1987,4115,Hiding Out,hiding out,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19441.0,0.00276959376109864
272,10000000.0,Orion Pictures,USA,Harley Cokeliss,3060858.0,Malone,R,1987-05-01,92,5.6,Burt Reynolds,1959,Christopher Frank,1987,26600,Malone,malone,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-6939142.0,-2.2670577988263423
275,6000000.0,"Samuel Goldwyn Company, The",UK,Mike Hodges,1432687.0,A Prayer for the Dying,R,1987-09-11,107,6.4,Mickey Rourke,3731,Jack Higgins,1987,6179,"Prayer for the Dying, A","prayer for the dying, a",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-4567313.0,-3.18793497812153
280,5300000.0,Columbia Pictures,UK,Michael Radford,3107551.0,White Mischief,R,1988-05-06,107,6.3,Sarah Miles,2171,James Fox,1987,118718,White Mischief,white mischief,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,-2192449.0,-0.7055230951961851
281,10000000.0,Rollins-Joffe Productions,USA,Woody Allen,486434.0,September,PG,1987-12-18,83,6.7,Elaine Stritch,7620,Woody Allen,1987,4408,September,september,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-9513566.0,-19.557773510897675
283,3520000.0,Independent Film Centre,USA,Lance Hool,562187.0,Steel Dawn,R,1988-03-31,100,5.0,Patrick Swayze,3860,Doug Lefler,1987,7724,Steel Dawn,steel dawn,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2957813.0,-5.261261822133917
284,25000000.0,Warner Bros.,USA,Martin Ritt,30950002.0,Nuts,R,1987-12-11,116,6.7,Barbra Streisand,4996,Tom Topor,1987,6525,Nuts,nuts,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5950002.0,0.19224560954794123
285,11000000.0,Bandai Films,USA,Barry Levinson,25411386.0,Tin Men,R,1987-03-13,112,6.5,Richard Dreyfuss,6960,Barry Levinson,1987,1395,Tin Men,tin men,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14411386.0,0.5671231785625546
287,7500000.0,De Laurentiis Entertainment Group (DEG),USA,William Friedkin,796368.0,Rampage,R,1992-10-30,97,6.3,Michael Biehn,1625,William P. Wood,1987,74255,Rampage,rampage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-6703632.0,-8.417756615032246
296,3000000.0,Vista Organization,USA,Amy Holden Jones,9868521.0,Maid to Order,PG,1987-07-31,93,5.5,Ally Sheedy,2786,Amy Holden Jones,1987,4130,Maid to Order,maid to order,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6868521.0,0.6960030788808171
298,1000000.0,Commies From Mars Corporation,UK,Alex Cox,210200.0,Straight to Hell,R,1987-06-26,100,5.8,Sy Richardson,1924,Alex Cox,1987,7878,Straight to Hell,straight to hell,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-789800.0,-3.757373929590866
302,8000000.0,De Laurentiis Entertainment Group (DEG),USA,Tom McLoughlin,1988962.0,Date with an Angel,PG,1987-11-20,105,5.8,Phoebe Cates,2163,Tom McLoughlin,1987,3393,Date with an Angel,date with an angel,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-6011038.0,-3.0221985135965395
303,5800000.0,In-Cine Compañía Industrial Cinematográfica,USA,Alex Cox,257043.0,Walker,R,1987-12-04,94,6.6,Ed Harris,2684,Rudy Wurlitzer,1987,32515,Walker,walker,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-5542957.0,-21.56431803239147
306,19000000.0,TriStar Pictures,USA,Roger Young,2228951.0,The Squeeze,PG-13,1987-07-10,101,4.6,Michael Keaton,770,Daniel Taplitz,1987,121436,The Squeeze,the squeeze,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,-16771049.0,-7.524189181368276
308,5000000.0,Golan-Globus Productions,USA,Peter R. Hunt,6075793.0,Assassination,PG-13,1987-01-09,88,5.1,Charles Bronson,2255,Richard Sale,1987,2737,Assassination,assassination,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1075793.0,0.1770621546849934
309,75000.0,Titan Productions,USA,David DeCoteau,13133.0,Creepozoids,R,1987-10-02,72,3.5,Linnea Quigley,1447,Dave Eisenstark,1987,177761,Creepozoids,creepozoids,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-61867.0,-4.710804842762506
311,12000000.0,TriStar Pictures,USA,Robert Benton,5669831.0,Nadine,PG,1987-08-07,83,5.5,Jeff Bridges,3267,Robert Benton,1987,3395,Nadine,nadine,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-6330169.0,-1.1164651997563948
317,5000000.0,Golan-Globus Productions,USA,Norman Mailer,858250.0,Tough Guys Don't Dance,R,1987-09-18,110,4.8,Ryan O'Neal,1025,Norman Mailer,1987,6846,Tough Guys Don't Dance,tough guys don't dance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-4141750.0,-4.825808330905913
327,14000000.0,Paramount Pictures,USA,Michael Apted,20240502.0,Critical Condition,R,1987-01-16,100,5.2,Richard Pryor,2453,Denis Hamill,1987,4094,Critical Condition,critical condition,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6240502.0,0.3083175506220152
334,12000000.0,De Laurentiis Entertainment Group (DEG),USA,John D. Hancock,2325444.0,Weeds,R,1987-10-16,115,6.0,Nick Nolte,717,Dorothy Tristan,1987,26610,Weeds,weeds,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-9674556.0,-4.160304870811768
343,15000000.0,"Geffen Company, The",USA,Tim Burton,73707461.0,Beetlejuice,PG,1988-03-30,92,7.5,Alec Baldwin,206997,Michael McDowell,1988,2174,Beetlejuice,beetlejuice,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,58707461.0,0.7964927865307964
344,39000000.0,Eddie Murphy Productions,USA,John Landis,128152300.0,Coming to America,R,1988-06-29,116,7.0,Eddie Murphy,130485,Eddie Murphy,1988,4489,Coming to America,coming to america,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,89152300.0,0.6956745996755423
345,9000000.0,United Artists,USA,Tom Holland,33244684.0,Child's Play,R,1988-11-09,87,6.6,Catherine Hicks,67682,Don Mancini,1988,1991,Child's Play,child's play,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,24244684.0,0.729280025642596
346,28000000.0,Twentieth Century Fox Film Corporation,USA,John McTiernan,83008852.0,Die Hard,R,1988-07-20,131,8.2,Bruce Willis,647000,Roderick Thorp,1988,1036,Die Hard,die hard,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,55008852.0,0.6626865770893928
347,35000000.0,Metro-Goldwyn-Mayer (MGM),USA,Ron Howard,57269863.0,Willow,PG,1988-05-20,126,7.3,Val Kilmer,86056,George Lucas,1988,2193,Willow,willow,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22269863.0,0.38885832501467654
348,25000000.0,United Artists,USA,Barry Levinson,172825435.0,Rain Man,R,1988-12-16,133,8.0,Dustin Hoffman,408473,Barry Morrow,1988,1961,Rain Man,rain man,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,147825435.0,0.8553453662650986
349,4000000.0,Alive Films,USA,John Carpenter,13008928.0,They Live,R,1988-11-04,94,7.3,Roddy Piper,83379,Ray Nelson,1988,4553,They Live,they live,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9008928.0,0.6925188608930728
351,18000000.0,American Entertainment Partners II L.P.,USA,Penny Marshall,114968774.0,Big,PG,1988-06-03,104,7.3,Tom Hanks,164257,Gary Ross,1988,2797,Big,big,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,96968774.0,0.8434357489103954
352,20000000.0,Touchstone Pictures,USA,Roger Donaldson,78222753.0,Cocktail,R,1988-07-29,104,5.8,Tom Cruise,65825,Heywood Gould,1988,4487,Cocktail,cocktail,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,58222753.0,0.7443199167382922
353,19000000.0,TriStar Pictures,USA,Chuck Russell,8247943.0,The Blob,R,1988-08-05,95,6.4,Shawnee Smith,24931,Theodore Simonson,1988,4480,"Blob, The","blob, the",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-10752057.0,-1.3036046684609726
354,3500000.0,De Laurentiis Entertainment Group (DEG),USA,Stan Winston,4385516.0,Pumpkinhead,R,1989-01-13,86,6.2,Lance Henriksen,15572,Ed Justin,1988,3840,Pumpkinhead,pumpkinhead,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,885516.0,0.20191831474335062
355,7500000.0,Metro-Goldwyn-Mayer (MGM),UK,Charles Crichton,63493712.0,A Fish Called Wanda,R,1988-08-05,108,7.6,John Cleese,114144,John Cleese,1988,1079,"Fish Called Wanda, A","fish called wanda, a",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,55993712.0,0.8818780669178705
356,2000000.0,Sarlui / Diamant,USA,Stephen Chiodo,15625095.0,Killer Klowns from Outer Space,PG-13,1988-05-27,88,6.1,Grant Cramer,25440,Charles Chiodo,1988,26629,Killer Klowns from Outer Space,killer klowns from outer space,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,13625095.0,0.8720007782352683
357,30000000.0,Universal Pictures,USA,Martin Brest,38413606.0,Midnight Run,R,1988-07-20,126,7.6,Robert De Niro,58318,George Gallo,1988,3104,Midnight Run,midnight run,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,8413606.0,0.2190267167315664
358,3000000.0,Film Futures,UK,Tony Randel,11090735.0,Hellbound: Hellraiser II,R,1988-12-23,97,6.5,Doug Bradley,33241,Clive Barker,1988,3918,Hellbound: Hellraiser II,hellbound: hellraiser ii,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8090735.0,0.7295039508202117
359,15000000.0,Orion Pictures,USA,Alan Parker,34603943.0,Mississippi Burning,R,1989-01-27,128,7.8,Gene Hackman,70539,Chris Gerolmo,1988,4326,Mississippi Burning,mississippi burning,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,19603943.0,0.5665233872336456
360,12000000.0,Paramount Pictures,USA,David Zucker,78041829.0,The Naked Gun: From the Files of Police Squad!,PG-13,1988-12-02,85,7.6,Leslie Nielsen,124515,Jerry Zucker,1988,3868,"Naked Gun: From the Files of Police Squad!, The","naked gun: from the files of police squad!, the",1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,66041829.0,0.8462363048923418
361,1100000.0,Cannon International,USA,Newt Arnold,11806119.0,Bloodsport,R,1988-04-29,92,6.8,Jean-Claude Van Damme,63368,Sheldon Lettich,1988,3444,Bloodsport,bloodsport,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10706119.0,0.9068279762384235
362,28000000.0,Twentieth Century Fox Film Corporation,USA,Mike Nichols,64000000.0,Working Girl,R,1988-12-21,113,6.7,Melanie Griffith,44277,Kevin Wade,1988,2245,Working Girl,working girl,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,36000000.0,0.5625
363,14000000.0,Paramount Pictures,Australia,John Cornell,109305000.0,Crocodile Dundee II,PG,1988-05-25,108,5.5,Paul Hogan,46738,Paul Hogan,1988,2471,Crocodile Dundee II,crocodile dundee ii,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,95305000.0,0.871918027537624
364,12500000.0,Universal Pictures,USA,Don Bluth,48092846.0,The Land Before Time,G,1988-11-18,69,7.4,Pat Hingle,66623,Stu Krieger,1988,4519,"Land Before Time, The","land before time, the",0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,35592846.0,0.7400860826576993
365,15000000.0,Universal Pictures,USA,Ivan Reitman,111936400.0,Twins,PG,1988-12-09,107,6.0,Arnold Schwarzenegger,94295,William Davies,1988,4558,Twins,twins,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,96936400.0,0.8659953330641329
366,14000000.0,Lorimar Film Entertainment,USA,Stephen Frears,34700000.0,Dangerous Liaisons,R,1989-02-24,119,7.7,Glenn Close,55823,Christopher Hampton,1988,2020,Dangerous Liaisons,dangerous liaisons,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,20700000.0,0.5965417867435159
367,17000000.0,The Saul Zaentz Company,USA,Philip Kaufman,10006806.0,The Unbearable Lightness of Being,R,1988-02-05,171,7.4,Daniel Day-Lewis,28868,Milan Kundera,1988,1295,"Unbearable Lightness of Being, The","unbearable lightness of being, the",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6993194.0,-0.6988437669322259
369,5000000.0,Trancas International Films,USA,Dwight H. Little,17768757.0,Halloween 4: The Return of Michael Myers,R,1988-10-21,88,5.9,Donald Pleasence,32498,Dhani Lipsius,1988,1985,Halloween 4: The Return of Michael Myers,halloween 4: the return of michael myers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12768757.0,0.7186072160252965
